City,Hotel Name,Address,NandA,Overall Rating,Review Rating,Date,Title,Review,Negative,Neutral,Positive,Compound
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,9.6," November 30, 2020",Exceptional,"It such a great stay..from reception counter, the staff was kind, friendly and very helpful.. we got surprise for our 15 years anniversary from..they provided a baloon, cake n card for us..we was so happy n appreciated the afford! Our room also has been upgraded and the room is clean, nice kl view,bed is comfy.. Overall our stay is beyond expectation!!",0.0,0.618,0.382,0.983
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,10.0," November 22, 2020",Exceptional,Good,0.0,0.0,1.0,0.4404
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,8.0," November 20, 2020",Very good,"Staffs are very attentive. I stopped my car in front of the hotel finding a parking, the hotel staff came the next second to check if my hotel.",0.08,0.92,0.0,-0.2911
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,5.6," October 29, 2020",Ok laaaa,Ok laaa.. can la... a bit upset that we didn’t get the room with KL tower view.,0.138,0.745,0.117,-0.1027
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,9.6," October 25, 2020",Good Hotel with reasonable price,"Good rooftop view, comfortable room.",0.0,0.326,0.674,0.7351
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,9.6," September 30, 2020",Nice Staycation Hotel,"Stayed for a night at this hotel, love the structure and the colonial look make it exclusive as it is. Bedroom look is modern and awesome, wish if the room could have some views to offer (my room view was blocked with bricks). Staffs was attentive much from parking to check in process. The rooftop bar and pool is another extra credit on top of everything.",0.027,0.753,0.219,0.93
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,10.0," September 28, 2020","Clean, conveniently located hotel",We had a nice stay with our 8 months old baby.,0.0,0.741,0.259,0.4215
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,10.0," September 28, 2020",Worth every penny!,"I choosed this last minute plan for honeymoon gateway for me and my husband. Overall, I guarantee to come back for another stay here! The environment is superb clean,tidy. The staff is very friendly. Thanks for the love cake that very welcoming us during our stay. We choosed more to stay indoor. The foods in the cafe is very delicious 😃😃 That open pool is 🎊🎊🎊 especially on night time. Thank you so much for the great services! See you again and I will surely recommend Stripes KL to my family and friends❤️",0.0,0.686,0.314,0.9884
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,10.0," September 28, 2020","Clean, helpfull staff","nice hotel, just feel weird with swimming beside bar.",0.148,0.609,0.243,0.2732
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,10.0," September 27, 2020",Rest required ,"Lovely staycation place to get away from work and other chores. The staff are superbly friendly and helpful from the moment I stepped onto the front entrance. Front desk was courteous and efficient. The room was clean, bathroom was spacious and bed are very comfortable. Pillows soft and fluffy. While the view was nothing much to about but the huge windows gives natural lighting. Overall I am very pleased with the decision to stay within the city centre. There are lots of nice eateries within a short walking distance. Thank you Stripes for the R&R I wanted.",0.0,0.717,0.283,0.9818
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,9.6," September 23, 2020",Best for staycation,"This hotel is the best in KL. Besides the spacious room, the staffs is also nice and helpful. The parking is located from level 4-9 which they have lift to bring our car to the carpark. The swimming pool is also nice, facing the KL tower.",0.0,0.769,0.231,0.9118
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,8.4," September 14, 2020",Good deal for staycation during MCO,"Very affordable stay, breakfast and dinner included in the deal.",0.0,1.0,0.0,0.0
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,8.4," September 01, 2020",Nice hotel,"It really nice hotel.. Even its small, but it complete.. I love it so much.. The room was comfortable and have an awesome interior.. And the breakfast was affordable and nice.. The only thing is.. The pool... Have a nice view.. But the pool water look disgusting....just need more clean up for the pool. And they a good to go😉",0.0,0.59,0.41,0.9891
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,9.2," September 01, 2020",Value for Money,Great Value for Money on this hotel. It was a staycation for me and my wife and we enjoyed the calm and quietness of the room though we were in the middle of a bustling city. We were quite disappointed that the restaurant was closed on a Thursday night. But there were plenty of awesome restaurants nearby.,0.034,0.751,0.214,0.8886
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,6.4," September 01, 2020",Trip,"Arrived at the hotel at 1.30PM and get our room only at 4.30PM, which supposed to chek in at 3PM. Very upset with the hotel receptionist, not friendly, no smile and not even update to the customer when the room is ready. Need to keep asking them from time to time. Until i got to talk to with the manager, who helps alot. Thanks to Alfie. Besides checkin, the hotel was good, a nice place to stay. Pool area are nice place to chill with a perfect kl view",0.073,0.716,0.211,0.9254
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,5.2," September 01, 2020",Need to improve. ,Check In was late because there was not enough staff and the staff said the room was not ready at 5pm we came. The elevator always not function very well everytime we want to use it. Need to call the staff always. Nice hotel but the service and facilities not really impressing me.,0.123,0.824,0.052,-0.6274
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,8.0," August 30, 2020",Slightly above average,"Overall the design of hotel and room is good. The swimming pool was poorly managed, many used towels were left on the benches.",0.0,0.884,0.116,0.4404
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,9.2," August 24, 2020",Strategic Location,Really strategic location and staff really helpful.,0.0,0.66,0.34,0.4754
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,10.0," August 11, 2020",Friendly staff,"The room was definitely clean and everything is good. Accidentally left my spec in the room, called to the hotel and Yun Zhen approached to offer help. Thank you for the amazing service!",0.053,0.569,0.379,0.9313
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,8.0," August 03, 2020",All The Stripes,Always in my list to stay here and enjoy my stay. It was a good stay and will be back for more.,0.0,0.757,0.243,0.7269
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,9.6," July 13, 2020",Very friendly staff and cozy room,"Enjoyed my one night stay at Stripes Hotel, the staffs there are all very friendly and well-mannered. It's nice that I told them to arrange a birthday surprise for my bf, they prepared a hand written card with cute balloons. We had a great time overall, sad that we couldn't enjoy the pool as it was drizzling the whole day.",0.076,0.608,0.316,0.9529
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,8.0," July 08, 2020",Very good,Breakfast was very bad. Understand its MCO so no buffet but hotel shouldn't charge extra RM100 for standard alacarte breakfast. The nasi lemak was bad!,0.302,0.698,0.0,-0.8597
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,10.0," July 01, 2020",Awesome,Great night And nice hotel. Love it,0.0,0.265,0.735,0.9022
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,6.8," July 01, 2020",good overall,will stay there if they run a discount,0.0,1.0,0.0,0.0
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,8.4," June 07, 2020",Internet Slow & sound proof bad,"Actually this comment is to ""The Ritz-Carlton Kuala Lumpur ""because I has been upgradeed to there due to Hotel Stripes has not resumed full operations yet. The Ritz-Carlton internet speed limit to 1Mbps speed which slower than my phone data plan and the room sound proof really bad because I can hear all the room conversation when passed through the corridor.",0.061,0.939,0.0,-0.5849
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,9.2," June 07, 2020",Internet slow & sound proof very bad,"Actually this comment is to hotel ""The Ritz-Carlton Kuala Lumpur ""because I being trasnfer to there. I would like to highligh the hotel internet speed limit to 1Mbps which slower than my phone data plan and the room sound proof is really bad because i can hear all other customer conversation when i passed through the hotel corridor.",0.065,0.892,0.043,-0.3167
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,10.0," March 02, 2020",Exceptional,"Friendly service and clean room, very comfortable",0.0,0.296,0.704,0.8588
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,9.6," March 02, 2020",Great stay,The hotel is clean and the view at the swimming pool is awesome. Very clean and walking distance to LRT. Staffs are very polite and friendly. The room and toilet very clean.,0.0,0.633,0.367,0.9399
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,10.0," February 24, 2020",Exceptional,"Well, perfect view from rooms on the 20 floor and amazing view from the top pool on the 21st floor. The staff and services were amazing. The location is also perfect. Really worth to stay here. We also enjoyed Club lounge access, just be prepared with your smart casual outfits ;)",0.0,0.559,0.441,0.9814
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,10.0," February 12, 2020",Exceptional,"The room was spacious. Bed, pillows are very comfortable. We upgraded room with the bathtub. Staff are very helpful and friendly. They will engage with us. A very welcoming hotel. Looking forward for next stay.",0.0,0.648,0.352,0.9407
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,10.0," February 12, 2020",Comfortable hotel in good location,Very clean and comfortable hotel. The pool and gym were excellent. The staff were friendly and helpful. Breakfast okay.,0.0,0.417,0.583,0.9528
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,10.0," February 04, 2020",Perfect for staycation,Nice ambience and love their brick colonial style. The view from the rooftop was amazing. Perfect for a staycation. However please remove the bible in the room.,0.0,0.556,0.444,0.9501
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,8.0," February 03, 2020",Very good,EASY booking and check in .,0.0,0.58,0.42,0.4404
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,10.0," January 27, 2020",Exceptional,Excellent - staff are fantastic,0.0,0.215,0.785,0.8074
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,9.6," January 19, 2020","Good hospitality, good for 2-3 days of stay","The hotel was actually quiet small but the room was big for the price. Very good hospitality . The food at the hotel was a no no. It’s like for dieting or simply to ‘alas perut’. Better look for outside food on that price , this is malaysia anyway. The pool is pretty good view , the drinks at the rooftop bar was cheap (very affordable) . The breakfast was the same for 4 days of my stay. Not much selection but good food otherwise value for money. Everything was really good good for 5star. It’s just that the air in the room was quiet stuffy when u stay long as there is no window to open but otherwise love. Good stay for work or stopby.",0.053,0.659,0.289,0.9916
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,9.2," January 15, 2020",Exceptional,Modern and nostalgic,0.0,1.0,0.0,0.0
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,7.2," January 10, 2020",Good and nice Hotel,"It was a nice hotel. Friendly staff. The hotel prepared small fireworks for countdown, and also provide hand lid firework for guests. It was very nice and thoughtful of them. Had a wonderful countdown. Except is quite dusty. I'm not a very picky person, but I felt it was too dusty the room I have stayed in. The room like long time no one had wipe the dust....",0.038,0.732,0.23,0.8802
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,8.4," January 10, 2020",Good service ,Breakfast has limited choices of food.,0.275,0.725,0.0,-0.2263
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,7.6," January 08, 2020",Nice Free Flow red/white wine from the Lounge ,1 night stay and tot wan to enjoy some drink at roof top for countdown. however closed for event at 31DEC 2019. other than this everything is just fine. and love their lounge access to have a bite with red/wine white.,0.0,0.761,0.239,0.875
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,9.2," December 31, 2019",We enjoyed our stay. The staff is very attentive. Keep up the good work!,Pros - Coffee machine is excellent. Cons - There is no drying bar or cable to hang wet swimming clothes.,0.1,0.731,0.169,0.3612
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,9.2," December 30, 2019",Harold,"Hotel is great and the staff provided great help to my need of printing documents. However, my pillow has the smell, couldn't help but thinking of previous customer's oily scalp. Among the 4 pillows on bed, two big ones in the back has stent while the front ones has smell.",0.0,0.836,0.164,0.7783
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,6.4," December 29, 2019",Great place ,Great interior and friendly staff,0.0,0.291,0.709,0.8074
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,9.2," December 27, 2019",Clean and convenient ,"Near to the MRT stations, nice food places located in front of the hotel, clean rooms.",0.0,0.718,0.282,0.6705
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,4.0," December 25, 2019",Acceptable,"The professionalism of the hotel staff is not there, i meant the front desk service.Not polite",0.0,1.0,0.0,0.0
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,10.0," December 15, 2019",Anniversary ,"We spent our 9th anniversary at this hotel. Very friendly staff and very nice facilities with a great pool. They were able to meet our dietary needs (vegan). The chef, Henry, did an outstanding job!",0.0,0.671,0.329,0.9402
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,8.8," December 04, 2019",Nice and quirky room,"Good value for money. The room is nice and clean, shower pressure is amazing. Hotel staffs are warm and pleasant, including house-keeping staff. Not particularly fond of the rooftop swimming pool as there are too little decks to sit around the pool. You'll have to sit at the bar which also put a pressure on you to buy drinks even when you don't feel like having any. The surrounding area is also less than desired, seems kinda rowdy. And everyone should note that there is partial road closures at surrounding area on Sunday morning. It'd be much appreciated if receptionist could inform guests upon check in as I got this info from valet boy when I was chatting with them the night before my flight.",0.064,0.762,0.174,0.9412
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,8.4," December 02, 2019",Exceptionally good service! ,Pro - valet parking - food nearby - super friendly staff Cons - good location only if you have car.,0.0,0.565,0.435,0.875
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,6.0," November 27, 2019",Expensive,Just okay,0.0,0.345,0.655,0.2263
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,9.2," November 27, 2019",Excellent,"Spacious room, clean and new, can enjoy the bar at the top level. Enjoyable stay at here! Wish to stay again!",0.0,0.546,0.454,0.9062
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,8.0," November 13, 2019",love it,stayed here couple of times. never disappointed. hope it stays this way,0.161,0.668,0.171,0.0382
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,10.0," October 29, 2019",Had its own class,"I just love everything about this hotel. Great service, food, rooms, strategic location. Totally 5 star!",0.0,0.591,0.409,0.8519
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,10.0," October 16, 2019",Exceptional,"Definitely will come back again, worth for money, clean, nice kl view, very friendly staff and good service, they do surprise me for a birthday cake, thank you so much ❤️",0.0,0.511,0.489,0.9589
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,8.8," October 02, 2019",Nice and clean hotel,"The hotel nice and clean, walking distance to a mall",0.0,0.56,0.44,0.6705
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,9.2," September 30, 2019",Awesome stay!,"The hotel is clean, the infinity pool facing the kl tower is super cool, the staffs are very friendly and helpful. Everything is great except if the breakfast can be more varieties",0.0,0.571,0.429,0.9615
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,5.2," September 08, 2019",Not value for money. ,"Hotel far from the city. Room is too small for that price. The next hotel, Red by Sirocco is way fancier and spacious than this one. The swimming pool is pretty small",0.0,0.906,0.094,0.4939
